z,x,y
3921.3,-9648.4,-10.798
3915.2,-9654.7,-10.816
3909.2,-9661.1,-10.833
3903.1,-9667.4,-10.851
3897,-9673.7,-10.869
3890.9,-9680.1,-10.887
3884.8,-9686.4,-10.904
3878.6,-9692.7,-10.922
3872.5,-9699,-10.94
3866.3,-9705.3,-10.957
3860.1,-9711.6,-10.975
3853.9,-9717.9,-10.993
3847.7,-9724.1,-11.011
3841.4,-9730.4,-11.028
3835.2,-9736.7,-11.046
3828.9,-9742.9,-11.064
3822.6,-9749.1,-11.081
3816.3,-9755.4,-11.099
3810,-9761.6,-11.117
3803.7,-9767.8,-11.135
3797.3,-9774,-11.152
3790.9,-9780.2,-11.17
3784.6,-9786.4,-11.188
3778.2,-9792.6,-11.205
3771.7,-9798.8,-11.223
3765.3,-9805,-11.241
3758.9,-9811.1,-11.259
3752.4,-9817.3,-11.276
3745.9,-9823.4,-11.294
3739.4,-9829.6,-11.312
3732.9,-9835.7,-11.329
3726.4,-9841.8,-11.347
3719.8,-9848,-11.365
3713.3,-9854.1,-11.382
3706.7,-9860.2,-11.4
3700.1,-9866.3,-11.418
3693.5,-9872.4,-11.435
3686.9,-9878.4,-11.453
3680.3,-9884.5,-11.471
3673.6,-9890.6,-11.488
3667,-9896.6,-11.506
3660.3,-9902.7,-11.524
3653.6,-9908.7,-11.541
3646.9,-9914.7,-11.559
3640.1,-9920.8,-11.577
3633.4,-9926.8,-11.594
3626.6,-9932.8,-11.612
3619.9,-9938.8,-11.63
3613.1,-9944.8,-11.647
3606.3,-9950.8,-11.665
3599.5,-9956.8,-11.682
3592.6,-9962.7,-11.7
3585.8,-9968.7,-11.718
3578.9,-9974.6,-11.735
3572.1,-9980.6,-11.753
3565.2,-9986.5,-11.77
3558.3,-9992.5,-11.788
3551.3,-9998.4,-11.806
3544.4,-10004,-11.823
3537.5,-10010,-11.841
3530.5,-10016,-11.859
3523.5,-10022,-11.876
3516.5,-10028,-11.894
3509.5,-10034,-11.911
3502.5,-10040,-11.929
3495.4,-10045,-11.946
3488.4,-10051,-11.964
3481.3,-10057,-11.981
3474.3,-10063,-11.999
3467.2,-10069,-12.017
3460.1,-10075,-12.034
3452.9,-10080,-12.052
3445.8,-10086,-12.069
3438.6,-10092,-12.087
3431.5,-10098,-12.104
3424.3,-10104,-12.122
3417.1,-10109,-12.139
3409.9,-10115,-12.157
3402.7,-10121,-12.174
3395.4,-10127,-12.192
3388.2,-10132,-12.209
3380.9,-10138,-12.227
3373.7,-10144,-12.244
3366.4,-10150,-12.262
3359.1,-10155,-12.279
3351.7,-10161,-12.297
3344.4,-10167,-12.314
3337.1,-10172,-12.331
3329.7,-10178,-12.349
3322.3,-10184,-12.366
3315,-10189,-12.384
3307.6,-10195,-12.401
3300.1,-10201,-12.419
3292.7,-10206,-12.436
3285.3,-10212,-12.454
3277.8,-10218,-12.471
3270.4,-10223,-12.488
3262.9,-10229,-12.506
3255.4,-10235,-12.523
3247.9,-10240,-12.54
3240.4,-10246,-12.558
3232.8,-10251,-12.575
3225.3,-10257,-12.593
3217.7,-10262,-12.61
3210.2,-10268,-12.627
3202.6,-10274,-12.645
3195,-10279,-12.662
3187.4,-10285,-12.679
3179.8,-10290,-12.697
3172.1,-10296,-12.714
3164.5,-10301,-12.731
3156.8,-10307,-12.748
3149.1,-10312,-12.766
3141.5,-10318,-12.783
3133.8,-10323,-12.8
3126,-10329,-12.818
3118.3,-10334,-12.835
3110.6,-10339,-12.852
3102.8,-10345,-12.869
3095.1,-10350,-12.886
3087.3,-10356,-12.904
3079.5,-10361,-12.921
3071.7,-10367,-12.938
3063.9,-10372,-12.955
3056.1,-10377,-12.973
3048.3,-10383,-12.99
3040.4,-10388,-13.007
3032.5,-10394,-13.024
3024.7,-10399,-13.041
3016.8,-10404,-13.058
3008.9,-10410,-13.076
3001,-10415,-13.093
2993.1,-10420,-13.11
2985.1,-10426,-13.127
2977.2,-10431,-13.144
2969.2,-10436,-13.161
2961.3,-10442,-13.178
2953.3,-10447,-13.195
2945.3,-10452,-13.212
2937.3,-10458,-13.229
2929.3,-10463,-13.247
2921.3,-10468,-13.264
2913.2,-10473,-13.281
2905.2,-10479,-13.298
2897.1,-10484,-13.315
2889.1,-10489,-13.332
2881,-10494,-13.349
2872.9,-10499,-13.366
2864.8,-10505,-13.383
2856.7,-10510,-13.4
2848.5,-10515,-13.417
2840.4,-10520,-13.434
2832.3,-10525,-13.451
2824.1,-10531,-13.467
2815.9,-10536,-13.484
2807.7,-10541,-13.501
2799.5,-10546,-13.518
2791.3,-10551,-13.535
2783.1,-10556,-13.552
2774.9,-10562,-13.569
2766.7,-10567,-13.586
2758.4,-10572,-13.603
2750.2,-10577,-13.619
2741.9,-10582,-13.636
2733.6,-10587,-13.653
2725.3,-10592,-13.67
2717,-10597,-13.687
2708.7,-10602,-13.703
2700.4,-10607,-13.72
2692,-10612,-13.737
2683.7,-10617,-13.754
2675.3,-10622,-13.771
2667,-10627,-13.787
2658.6,-10632,-13.804
2650.2,-10637,-13.821
2641.8,-10642,-13.837
2633.4,-10647,-13.854
2625,-10652,-13.871
2616.6,-10657,-13.887
2608.1,-10662,-13.904
2599.7,-10667,-13.921
2591.2,-10672,-13.937
2582.8,-10677,-13.954
2574.3,-10682,-13.971
2565.8,-10687,-13.987
2557.3,-10692,-14.004
2548.8,-10697,-14.02
2540.3,-10702,-14.037
2531.8,-10707,-14.054
2523.2,-10712,-14.07
2514.7,-10717,-14.087
2506.1,-10721,-14.103
2497.6,-10726,-14.12
2489,-10731,-14.136
2480.4,-10736,-14.153
2471.8,-10741,-14.169
2463.2,-10746,-14.186
2454.6,-10751,-14.202
2446,-10755,-14.219
2437.3,-10760,-14.235
2428.7,-10765,-14.251
2420,-10770,-14.268
2411.4,-10775,-14.284
2402.7,-10779,-14.301
2394,-10784,-14.317
2385.4,-10789,-14.333
2376.7,-10794,-14.35
2368,-10798,-14.366
2359.2,-10803,-14.382
2350.5,-10808,-14.399
2341.8,-10813,-14.415
2333,-10817,-14.431
2324.3,-10822,-14.448
2315.5,-10827,-14.464
2306.8,-10831,-14.48
2298,-10836,-14.496
2289.2,-10841,-14.513
2280.4,-10845,-14.529
2271.6,-10850,-14.545
2262.8,-10855,-14.561
2254,-10859,-14.577
2245.2,-10864,-14.594
2236.3,-10869,-14.61
2227.5,-10873,-14.626
2218.6,-10878,-14.642
2209.8,-10883,-14.658
2200.9,-10887,-14.674
2192,-10892,-14.69
2183.1,-10896,-14.706
2174.2,-10901,-14.722
2165.3,-10906,-14.738
2156.4,-10910,-14.754
2147.5,-10915,-14.77
2138.6,-10919,-14.786
2129.6,-10924,-14.802
2120.7,-10928,-14.818
2111.7,-10933,-14.834
2102.8,-10937,-14.85
2093.8,-10942,-14.866
2084.8,-10946,-14.882
2075.8,-10951,-14.898
2066.9,-10955,-14.914
2057.9,-10960,-14.93
2048.8,-10964,-14.946
2039.8,-10969,-14.962
2030.8,-10973,-14.977
2021.8,-10978,-14.993
2012.7,-10982,-15.009
2003.7,-10987,-15.025
1994.6,-10991,-15.041
1985.6,-10995,-15.056
1976.5,-11000,-15.072
1967.4,-11004,-15.088
1958.4,-11009,-15.104
1949.3,-11013,-15.119
1940.2,-11017,-15.135
1931.1,-11022,-15.151
1922,-11026,-15.166
1912.8,-11031,-15.182
1903.7,-11035,-15.198
1894.6,-11039,-15.213
1885.4,-11044,-15.229
1876.3,-11048,-15.244
1867.1,-11052,-15.26
1858,-11057,-15.275
1848.8,-11061,-15.291
1839.6,-11065,-15.307
1830.5,-11070,-15.322
1821.3,-11074,-15.338
1812.1,-11078,-15.353
1802.9,-11082,-15.369
1793.7,-11087,-15.384
1784.4,-11091,-15.399
1775.2,-11095,-15.415
1766,-11099,-15.43
1756.8,-11104,-15.446
1747.5,-11108,-15.461
1738.3,-11112,-15.476
1729,-11116,-15.492
1719.8,-11120,-15.507
1710.5,-11125,-15.522
1701.2,-11129,-15.538
1691.9,-11133,-15.553
1682.6,-11137,-15.568
1673.4,-11141,-15.584
1664.1,-11146,-15.599
1654.8,-11150,-15.614
1645.4,-11154,-15.629
1636.1,-11158,-15.644
1626.8,-11162,-15.66
1617.5,-11166,-15.675
1608.1,-11170,-15.69
1598.8,-11174,-15.705
1589.4,-11179,-15.72
1580.1,-11183,-15.735
1570.7,-11187,-15.75
1561.4,-11191,-15.765
1552,-11195,-15.781
1542.6,-11199,-15.796
1533.2,-11203,-15.811
1523.8,-11207,-15.826
1514.5,-11211,-15.841
1505.1,-11215,-15.856
1495.7,-11219,-15.871
1486.2,-11223,-15.886
1476.8,-11227,-15.9
1467.4,-11231,-15.915
1458,-11235,-15.93
1448.5,-11239,-15.945
1439.1,-11243,-15.96
1429.7,-11247,-15.975
1420.2,-11251,-15.99
1410.8,-11255,-16.005
1401.3,-11259,-16.019
1391.8,-11263,-16.034
1382.4,-11267,-16.049
1372.9,-11271,-16.064
1363.4,-11275,-16.078
1353.9,-11279,-16.093
1344.4,-11283,-16.108
1334.9,-11287,-16.123
1325.4,-11291,-16.137
1315.9,-11294,-16.152
1306.4,-11298,-16.166
1296.9,-11302,-16.181
1287.4,-11306,-16.196
1277.9,-11310,-16.21
1268.3,-11314,-16.225
1258.8,-11318,-16.239
1249.3,-11321,-16.254
1239.7,-11325,-16.269
1230.2,-11329,-16.283
1220.6,-11333,-16.298
1211.1,-11337,-16.312
1201.5,-11341,-16.326
1191.9,-11344,-16.341
1182.4,-11348,-16.355
1172.8,-11352,-16.37
1163.2,-11356,-16.384
1153.6,-11359,-16.398
1144,-11363,-16.413
1134.4,-11367,-16.427
1124.8,-11371,-16.441
1115.2,-11374,-16.456
1105.6,-11378,-16.47
1096,-11382,-16.484
1086.4,-11386,-16.499
1076.8,-11389,-16.513
1067.2,-11393,-16.527
1057.5,-11397,-16.541
1047.9,-11400,-16.555
1038.3,-11404,-16.57
1028.6,-11408,-16.584
1019,-11411,-16.598
1009.3,-11415,-16.612
999.68,-11419,-16.626
990.03,-11422,-16.64
980.37,-11426,-16.654
970.71,-11430,-16.668
961.04,-11433,-16.682
951.37,-11437,-16.696
941.7,-11441,-16.71
932.02,-11444,-16.724
922.34,-11448,-16.738
912.65,-11451,-16.752
902.96,-11455,-16.766
893.27,-11459,-16.78
883.57,-11462,-16.794
873.88,-11466,-16.808
864.17,-11469,-16.822
854.47,-11473,-16.835
844.76,-11476,-16.849
835.04,-11480,-16.863
825.33,-11483,-16.877
815.61,-11487,-16.891
805.88,-11491,-16.904
796.16,-11494,-16.918
786.43,-11498,-16.932
776.7,-11501,-16.945
766.96,-11505,-16.959
757.22,-11508,-16.973
747.48,-11512,-16.986
737.73,-11515,-17
727.98,-11518,-17.014
718.23,-11522,-17.027
708.48,-11525,-17.041
698.72,-11529,-17.054
688.96,-11532,-17.068
679.2,-11536,-17.081
669.43,-11539,-17.095
659.66,-11543,-17.108
649.89,-11546,-17.122
640.11,-11549,-17.135
630.33,-11553,-17.149
620.55,-11556,-17.162
610.77,-11560,-17.175
600.98,-11563,-17.189
591.2,-11566,-17.202
581.4,-11570,-17.215
571.61,-11573,-17.229
561.81,-11576,-17.242
552.01,-11580,-17.255
542.21,-11583,-17.269
532.41,-11586,-17.282
522.6,-11590,-17.295
512.79,-11593,-17.308
502.98,-11596,-17.321
493.17,-11600,-17.335
483.35,-11603,-17.348
473.53,-11606,-17.361
463.71,-11609,-17.374
453.89,-11613,-17.387
444.06,-11616,-17.4
434.23,-11619,-17.413
424.4,-11623,-17.426
414.57,-11626,-17.439
404.74,-11629,-17.452
394.9,-11632,-17.465
385.06,-11636,-17.478
375.22,-11639,-17.491
365.38,-11642,-17.504
355.53,-11645,-17.517
345.68,-11648,-17.53
335.84,-11652,-17.543
325.98,-11655,-17.556
316.13,-11658,-17.568
306.28,-11661,-17.581
296.42,-11664,-17.594
286.56,-11668,-17.607
276.7,-11671,-17.62
266.84,-11674,-17.632
256.97,-11677,-17.645
247.11,-11680,-17.658
237.24,-11683,-17.671
227.37,-11686,-17.683
217.5,-11690,-17.696
207.63,-11693,-17.709
197.75,-11696,-17.721
187.88,-11699,-17.734
178,-11702,-17.746
168.12,-11705,-17.759
158.24,-11708,-17.772
148.36,-11711,-17.784
138.48,-11714,-17.797
128.59,-11717,-17.809
118.7,-11720,-17.822
108.82,-11724,-17.834
98.927,-11727,-17.847
89.037,-11730,-17.859
79.145,-11733,-17.871
69.252,-11736,-17.884
59.357,-11739,-17.896
49.461,-11742,-17.909
39.564,-11745,-17.921
29.666,-11748,-17.933
19.766,-11751,-17.945
0,-11754,-17.958
