z,x,y
4229.2,-1.4558,9261
4224.1,-1.4472,9267.8
4219.1,-1.4385,9274.6
4214,-1.4298,9281.4
4208.9,-1.421,9288.2
4203.7,-1.4122,9294.9
4198.6,-1.4033,9301.7
4193.4,-1.3944,9308.4
4188.2,-1.3855,9315.2
4183,-1.3766,9321.9
4177.8,-1.3675,9328.7
4172.6,-1.3585,9335.4
4167.3,-1.3494,9342.1
4162.1,-1.3402,9348.8
4156.8,-1.331,9355.5
4151.5,-1.3217,9362.2
4146.2,-1.3124,9368.9
4140.8,-1.303,9375.6
4135.4,-1.2936,9382.2
4130.1,-1.2841,9388.9
4124.7,-1.2746,9395.5
4119.3,-1.265,9402.2
4113.8,-1.2554,9408.8
4108.4,-1.2458,9415.4
4102.9,-1.2361,9422.1
4097.4,-1.2264,9428.7
4091.9,-1.2166,9435.3
4086.4,-1.2068,9441.9
4080.9,-1.197,9448.5
4075.3,-1.1871,9455.1
4069.7,-1.1771,9461.6
4064.1,-1.1671,9468.2
4058.5,-1.1571,9474.8
4052.9,-1.147,9481.3
4047.3,-1.1368,9487.9
4041.6,-1.1266,9494.4
4035.9,-1.1164,9500.9
4030.2,-1.1061,9507.5
4024.5,-1.0957,9514
4018.8,-1.0853,9520.5
4013,-1.0749,9527
4007.3,-1.0644,9533.5
4001.5,-1.0539,9540
3995.7,-1.0434,9546.4
3989.9,-1.0328,9552.9
3984,-1.0221,9559.4
3978.2,-1.0114,9565.8
3972.3,-1.0007,9572.3
3966.4,-0.98991,9578.7
3960.5,-0.97908,9585.1
3954.6,-0.9682,9591.6
3948.7,-0.95727,9598
3942.7,-0.94628,9604.4
3936.8,-0.93525,9610.8
3930.8,-0.92416,9617.2
3924.8,-0.91303,9623.6
3918.8,-0.90185,9629.9
3912.7,-0.89062,9636.3
3906.7,-0.87935,9642.7
3900.6,-0.86804,9649
3894.5,-0.85669,9655.4
3888.4,-0.84529,9661.7
3882.3,-0.83386,9668
3876.2,-0.82238,9674.4
3870,-0.81085,9680.7
3863.8,-0.79928,9687
3857.7,-0.78767,9693.3
3851.5,-0.776,9699.6
3845.2,-0.76428,9705.9
3839,-0.75251,9712.1
3832.8,-0.74069,9718.4
3826.5,-0.72882,9724.7
3820.2,-0.71689,9730.9
3813.9,-0.70492,9737.2
3807.6,-0.69291,9743.4
3801.3,-0.68085,9749.6
3794.9,-0.66875,9755.9
3788.6,-0.65661,9762.1
3782.2,-0.64442,9768.3
3775.8,-0.6322,9774.5
3769.4,-0.61993,9780.7
3763,-0.60762,9786.9
3756.5,-0.59526,9793
3750.1,-0.58286,9799.2
3743.6,-0.5704,9805.4
3737.1,-0.5579,9811.5
3730.6,-0.54535,9817.7
3724.1,-0.53274,9823.8
3717.5,-0.52009,9829.9
3711,-0.50739,9836.1
3704.4,-0.49464,9842.2
3697.8,-0.48184,9848.3
3691.2,-0.469,9854.4
3684.6,-0.45612,9860.5
3678,-0.44319,9866.6
3671.4,-0.43022,9872.6
3664.7,-0.41721,9878.7
3658,-0.40416,9884.8
3651.3,-0.39107,9890.8
3644.6,-0.37792,9896.9
3637.9,-0.36474,9902.9
3631.2,-0.3515,9908.9
3624.4,-0.33822,9915
3617.7,-0.32488,9921
3610.9,-0.3115,9927
3604.1,-0.29807,9933
3597.3,-0.28459,9939
3590.4,-0.27106,9944.9
3583.6,-0.25748,9950.9
3576.7,-0.24386,9956.9
3569.9,-0.2302,9962.8
3563,-0.21649,9968.8
3556.1,-0.20274,9974.7
