z,x,y
5759.1,1769.2,-124.4
5739.8,1769.2,-128.56
5720.5,1769.2,-132.73
5701.2,1769.2,-136.9
5681.9,1769.2,-141.06
5662.6,1769.2,-145.23
5643.4,1769.2,-149.4
5624.2,1769.2,-153.56
5605,1769.2,-157.73
5585.8,1769.3,-161.9
5566.6,1769.3,-166.06
5547.5,1769.3,-170.23
5528.4,1769.3,-174.4
5509.3,1769.3,-178.56
5490.2,1769.3,-182.73
5471.2,1769.3,-186.9
5452.1,1769.3,-191.06
5433.1,1769.3,-195.23
5414.1,1769.3,-199.4
5395.1,1769.3,-203.56
5376.2,1769.3,-207.73
5357.2,1769.4,-211.9
5338.3,1769.4,-216.06
5319.4,1769.4,-220.23
5300.5,1769.4,-224.4
5281.7,1769.4,-228.56
5262.8,1769.4,-232.73
5244,1769.4,-236.9
5225.2,1769.4,-241.06
5206.4,1769.4,-245.23
5187.7,1769.4,-249.4
5168.9,1769.4,-253.56
5150.2,1769.4,-257.73
5131.5,1769.5,-261.9
5112.8,1769.5,-266.06
5094.2,1769.5,-270.23
5075.5,1769.5,-274.4
5056.9,1769.5,-278.56
5038.3,1769.5,-282.73
5019.7,1769.5,-286.9
5001.1,1769.5,-291.06
4982.6,1769.5,-295.23
4964,1769.5,-299.4
4945.5,1769.5,-303.56
4927,1769.5,-307.73
4908.5,1769.6,-311.9
4890.1,1769.6,-316.06
4871.6,1769.6,-320.23
4853.2,1769.6,-324.4
4834.8,1769.6,-328.56
4816.4,1769.6,-332.73
4798.1,1769.6,-336.9
4779.7,1769.6,-341.06
4761.4,1769.6,-345.23
4743.1,1769.6,-349.4
4724.8,1769.6,-353.56
4706.5,1769.6,-357.73
4688.2,1769.6,-361.9
4670,1769.7,-366.06
4651.8,1769.7,-370.23
4633.6,1769.7,-374.4
4615.4,1769.7,-378.56
4597.2,1769.7,-382.73
4579.1,1769.7,-386.9
4560.9,1769.7,-391.06
4542.8,1769.7,-395.23
4524.7,1769.7,-399.4
4506.6,1769.7,-403.56
4488.6,1769.7,-407.73
4470.5,1769.7,-411.9
4452.5,1769.7,-416.06
4434.5,1769.7,-420.23
4416.5,1769.8,-424.4
4398.5,1769.8,-428.56
4380.6,1769.8,-432.73
4362.6,1769.8,-436.89
4344.7,1769.8,-441.06
4326.8,1769.8,-445.23
4308.9,1769.8,-449.39
4291,1769.8,-453.56
4273.2,1769.8,-457.73
4255.3,1769.8,-461.89
4237.5,1769.8,-466.06
4219.7,1769.8,-470.23
4201.9,1769.8,-474.39
4184.1,1769.9,-478.56
4166.4,1769.9,-482.73
4148.7,1769.9,-486.89
4130.9,1769.9,-491.06
4113.2,1769.9,-495.23
4095.5,1769.9,-499.39
4077.9,1769.9,-503.56
4060.2,1769.9,-507.73
4042.6,1769.9,-511.89
4025,1769.9,-516.06
4007.4,1769.9,-520.23
3989.8,1769.9,-524.39
3972.2,1769.9,-528.56
3954.6,1769.9,-532.73
3937.1,1770,-536.89
3919.6,1770,-541.06
3902.1,1770,-545.23
3884.6,1770,-549.39
3867.1,1770,-553.56
3849.6,1770,-557.73
3832.2,1770,-561.89
3814.8,1770,-566.06
3797.4,1770,-570.23
3780,1770,-574.39
3762.6,1770,-578.56
3745.2,1770,-582.73
3727.9,1770,-586.89
3710.6,1770,-591.06
3693.2,1770.1,-595.23
3675.9,1770.1,-599.39
3658.7,1770.1,-603.56
3641.4,1770.1,-607.73
3624.1,1770.1,-611.89
3606.9,1770.1,-616.06
3589.7,1770.1,-620.23
3572.5,1770.1,-624.39
3555.3,1770.1,-628.56
3538.1,1770.1,-632.73
3521,1770.1,-636.89
3503.8,1770.1,-641.06
3486.7,1770.1,-645.23
3469.6,1770.1,-649.39
3452.5,1770.1,-653.56
3435.4,1770.2,-657.73
3418.3,1770.2,-661.89
3401.3,1770.2,-666.06
3384.2,1770.2,-670.23
3367.2,1770.2,-674.39
3350.2,1770.2,-678.56
3333.2,1770.2,-682.73
3316.2,1770.2,-686.89
3299.3,1770.2,-691.06
3282.3,1770.2,-695.23
3265.4,1770.2,-699.39
3248.5,1770.2,-703.56
3231.6,1770.2,-707.73
3214.7,1770.2,-711.89
3197.8,1770.2,-716.06
3181,1770.3,-720.23
3164.1,1770.3,-724.39
3147.3,1770.3,-728.56
3130.5,1770.3,-732.73
3113.7,1770.3,-736.89
3096.9,1770.3,-741.06
3080.1,1770.3,-745.23
3063.4,1770.3,-749.39
3046.6,1770.3,-753.56
3029.9,1770.3,-757.73
3013.2,1770.3,-761.89
2996.5,1770.3,-766.06
2979.8,1770.3,-770.23
2963.2,1770.3,-774.39
2946.5,1770.3,-778.56
2929.9,1770.3,-782.73
2913.2,1770.4,-786.89
2896.6,1770.4,-791.06
2880,1770.4,-795.23
2863.4,1770.4,-799.39
2846.9,1770.4,-803.56
2830.3,1770.4,-807.73
2813.8,1770.4,-811.89
2797.3,1770.4,-816.06
2780.7,1770.4,-820.23
2764.3,1770.4,-824.39
2747.8,1770.4,-828.56
2731.3,1770.4,-832.73
2714.8,1770.4,-836.89
2698.4,1770.4,-841.06
2682,1770.4,-845.23
2665.6,1770.4,-849.39
2649.2,1770.5,-853.56
2632.8,1770.5,-857.73
2616.4,1770.5,-861.89
2600,1770.5,-866.06
2583.7,1770.5,-870.23
2567.4,1770.5,-874.39
2551.1,1770.5,-878.56
2534.7,1770.5,-882.73
2518.5,1770.5,-886.89
2502.2,1770.5,-891.06
2485.9,1770.5,-895.23
2469.7,1770.5,-899.39
2453.4,1770.5,-903.56
2437.2,1770.5,-907.73
2421,1770.5,-911.89
2404.8,1770.5,-916.06
2388.6,1770.5,-920.23
2372.4,1770.6,-924.39
2356.3,1770.6,-928.56
2340.1,1770.6,-932.73
2324,1770.6,-936.89
2307.9,1770.6,-941.06
2291.8,1770.6,-945.23
2275.7,1770.6,-949.39
2259.6,1770.6,-953.56
2243.6,1770.6,-957.73
2227.5,1770.6,-961.89
2211.5,1770.6,-966.06
2195.4,1770.6,-970.23
2179.4,1770.6,-974.39
2163.4,1770.6,-978.56
2147.4,1770.6,-982.73
2131.5,1770.6,-986.89
2115.5,1770.6,-991.06
2099.6,1770.7,-995.23
2083.6,1770.7,-999.39
2067.7,1770.7,-1003.6
2051.8,1770.7,-1007.7
2035.9,1770.7,-1011.9
2020,1770.7,-1016.1
2004.1,1770.7,-1020.2
1988.3,1770.7,-1024.4
1972.4,1770.7,-1028.6
1956.6,1770.7,-1032.7
1940.8,1770.7,-1036.9
1925,1770.7,-1041.1
1909.2,1770.7,-1045.2
1893.4,1770.7,-1049.4
1877.6,1770.7,-1053.6
1861.9,1770.7,-1057.7
1846.1,1770.7,-1061.9
1830.4,1770.7,-1066.1
1814.7,1770.8,-1070.2
1799,1770.8,-1074.4
1783.3,1770.8,-1078.6
1767.6,1770.8,-1082.7
1751.9,1770.8,-1086.9
1736.3,1770.8,-1091.1
1720.6,1770.8,-1095.2
1705,1770.8,-1099.4
1689.4,1770.8,-1103.6
1673.7,1770.8,-1107.7
1658.1,1770.8,-1111.9
1642.6,1770.8,-1116.1
1627,1770.8,-1120.2
1611.4,1770.8,-1124.4
1595.9,1770.8,-1128.6
1580.3,1770.8,-1132.7
1564.8,1770.8,-1136.9
1549.3,1770.8,-1141.1
1533.8,1770.9,-1145.2
1518.3,1770.9,-1149.4
1502.8,1770.9,-1153.6
1487.4,1770.9,-1157.7
1471.9,1770.9,-1161.9
1456.5,1770.9,-1166.1
1441,1770.9,-1170.2
1425.6,1770.9,-1174.4
1410.2,1770.9,-1178.6
1394.8,1770.9,-1182.7
1379.4,1770.9,-1186.9
1364.1,1770.9,-1191.1
1348.7,1770.9,-1195.2
1333.4,1770.9,-1199.4
1318,1770.9,-1203.6
1302.7,1770.9,-1207.7
1287.4,1770.9,-1211.9
1272.1,1770.9,-1216.1
1256.8,1770.9,-1220.2
1241.5,1771,-1224.4
1226.3,1771,-1228.6
1211,1771,-1232.7
1195.8,1771,-1236.9
1180.5,1771,-1241.1
1165.3,1771,-1245.2
1150.1,1771,-1249.4
1134.9,1771,-1253.6
1119.7,1771,-1257.7
1104.6,1771,-1261.9
1089.4,1771,-1266.1
1074.2,1771,-1270.2
1059.1,1771,-1274.4
1044,1771,-1278.6
1028.9,1771,-1282.7
1013.8,1771,-1286.9
998.66,1771,-1291.1
983.57,1771,-1295.2
968.5,1771,-1299.4
953.43,1771.1,-1303.6
938.38,1771.1,-1307.7
923.34,1771.1,-1311.9
908.31,1771.1,-1316.1
893.3,1771.1,-1320.2
878.29,1771.1,-1324.4
863.29,1771.1,-1328.6
848.31,1771.1,-1332.7
833.34,1771.1,-1336.9
818.38,1771.1,-1341.1
803.43,1771.1,-1345.2
788.49,1771.1,-1349.4
773.56,1771.1,-1353.6
758.64,1771.1,-1357.7
743.73,1771.1,-1361.9
728.84,1771.1,-1366.1
713.95,1771.1,-1370.2
699.08,1771.1,-1374.4
684.22,1771.1,-1378.6
669.36,1771.1,-1382.7
654.52,1771.2,-1386.9
639.69,1771.2,-1391.1
624.87,1771.2,-1395.2
610.06,1771.2,-1399.4
595.26,1771.2,-1403.6
580.47,1771.2,-1407.7
565.69,1771.2,-1411.9
550.93,1771.2,-1416.1
536.17,1771.2,-1420.2
521.42,1771.2,-1424.4
506.69,1771.2,-1428.6
491.96,1771.2,-1432.7
477.24,1771.2,-1436.9
462.54,1771.2,-1441.1
447.84,1771.2,-1445.2
433.16,1771.2,-1449.4
433.1,1771.2,-1449.4
433.03,1771.2,-1449.4
432.97,1771.2,-1449.5
432.9,1771.2,-1449.5
432.83,1771.2,-1449.5
432.76,1771.2,-1449.5
432.69,1771.2,-1449.5
432.62,1771.2,-1449.6
432.55,1771.2,-1449.6
432.47,1771.2,-1449.6
432.39,1771.2,-1449.6
432.31,1771.2,-1449.7
432.23,1771.2,-1449.7
432.15,1771.2,-1449.7
432.07,1771.2,-1449.8
431.98,1771.2,-1449.8
431.89,1771.2,-1449.8
431.8,1771.2,-1449.9
431.7,1771.2,-1449.9
431.6,1771.2,-1449.9
431.5,1771.2,-1450
431.4,1771.2,-1450
431.29,1771.2,-1450.1
431.18,1771.2,-1450.1
431.07,1771.2,-1450.2
430.95,1771.2,-1450.3
430.82,1771.2,-1450.3
430.7,1771.2,-1450.4
430.56,1771.2,-1450.5
430.42,1771.2,-1450.5
430.27,1771.2,-1450.6
430.12,1771.2,-1450.7
429.95,1771.2,-1450.8
429.78,1771.2,-1450.9
429.6,1771.2,-1451.1
429.4,1771.2,-1451.2
429.19,1771.2,-1451.4
428.96,1771.2,-1451.5
428.71,1771.2,-1451.7
428.44,1771.2,-1452
428.13,1771.2,-1452.3
427.77,1771.2,-1452.6
427.36,1771.2,-1453
426.85,1771.2,-1453.6
426.19,1771.2,-1454.4
425.2,1771.2,-1455.6
423.2,1771.2,-1458.3
420.25,1771.2,-1462.5
417.29,1771.2,-1466.7
414.33,1771.2,-1470.8
411.38,1771.2,-1475
408.42,1771.2,-1479.2
405.47,1771.2,-1483.3
402.51,1771.2,-1487.5
399.56,1771.2,-1491.7
396.6,1771.2,-1495.8
393.65,1771.2,-1500
390.7,1771.2,-1504.2
387.74,1771.2,-1508.3
384.79,1771.2,-1512.5
381.84,1771.2,-1516.7
378.89,1771.2,-1520.8
375.94,1771.2,-1525
372.99,1771.2,-1529.2
370.04,1771.2,-1533.3
367.09,1771.2,-1537.5
364.14,1771.2,-1541.7
361.19,1771.2,-1545.8
358.24,1771.2,-1550
355.3,1771.2,-1554.2
352.35,1771.2,-1558.3
349.4,1771.2,-1562.5
346.45,1771.2,-1566.7
343.51,1771.2,-1570.8
340.56,1771.2,-1575
337.62,1771.2,-1579.2
334.67,1771.2,-1583.3
331.73,1771.2,-1587.5
328.78,1771.2,-1591.7
325.84,1771.2,-1595.8
322.9,1771.2,-1600
319.96,1771.2,-1604.2
317.01,1771.2,-1608.3
314.07,1771.2,-1612.5
311.13,1771.2,-1616.7
308.19,1771.2,-1620.8
305.25,1771.2,-1625
302.31,1771.2,-1629.2
299.37,1771.2,-1633.3
296.43,1771.2,-1637.5
293.49,1771.2,-1641.7
290.55,1771.2,-1645.8
287.61,1771.2,-1650
284.68,1771.2,-1654.2
281.74,1771.2,-1658.3
278.8,1771.2,-1662.5
275.87,1771.2,-1666.7
272.93,1771.2,-1670.8
269.99,1771.2,-1675
267.06,1771.2,-1679.2
264.12,1771.2,-1683.3
261.19,1771.2,-1687.5
258.26,1771.2,-1691.7
255.32,1771.2,-1695.8
252.39,1771.2,-1700
249.46,1771.2,-1704.2
246.52,1771.2,-1708.3
243.59,1771.2,-1712.5
240.66,1771.2,-1716.7
237.73,1771.2,-1720.8
234.8,1771.2,-1725
231.87,1771.2,-1729.2
228.94,1771.2,-1733.3
226.01,1771.2,-1737.5
223.08,1771.2,-1741.7
220.15,1771.2,-1745.8
217.22,1771.2,-1750
214.3,1771.2,-1754.2
211.37,1771.2,-1758.3
208.44,1771.2,-1762.5
205.52,1771.2,-1766.7
202.59,1771.2,-1770.8
199.66,1771.2,-1775
196.74,1771.2,-1779.2
193.81,1771.2,-1783.3
190.89,1771.2,-1787.5
187.97,1771.2,-1791.7
185.04,1771.2,-1795.8
182.12,1771.2,-1800
179.2,1771.2,-1804.2
176.27,1771.2,-1808.3
173.35,1771.2,-1812.5
170.43,1771.2,-1816.7
167.51,1771.2,-1820.8
164.59,1771.2,-1825
161.67,1771.2,-1829.2
158.75,1771.2,-1833.3
155.83,1771.2,-1837.5
152.91,1771.2,-1841.7
149.99,1771.2,-1845.8
147.07,1771.2,-1850
144.15,1771.2,-1854.2
141.24,1771.2,-1858.3
138.32,1771.2,-1862.5
135.4,1771.2,-1866.7
132.49,1771.2,-1870.8
129.57,1771.2,-1875
126.66,1771.2,-1879.2
123.74,1771.2,-1883.3
120.83,1771.2,-1887.5
117.91,1771.2,-1891.7
115,1771.2,-1895.8
112.08,1771.2,-1900
109.17,1771.2,-1904.2
106.26,1771.2,-1908.3
103.35,1771.2,-1912.5
100.43,1771.2,-1916.7
97.522,1771.2,-1920.8
94.611,1771.2,-1925
91.7,1771.2,-1929.2
88.79,1771.2,-1933.3
85.88,1771.2,-1937.5
82.97,1771.2,-1941.7
80.061,1771.2,-1945.8
77.153,1771.2,-1950
74.244,1771.2,-1954.2
71.336,1771.2,-1958.3
68.429,1771.2,-1962.5
65.522,1771.2,-1966.7
62.615,1771.2,-1970.8
59.708,1771.2,-1975
56.802,1771.2,-1979.2
53.897,1771.2,-1983.3
50.992,1771.2,-1987.5
48.087,1771.2,-1991.7
45.183,1771.2,-1995.8
42.279,1771.2,-2e3
39.375,1771.2,-2004.2
36.472,1771.2,-2008.3
33.569,1771.2,-2012.5
30.667,1771.2,-2016.7
27.765,1771.2,-2020.8
24.863,1771.2,-2025
21.962,1771.2,-2029.2
19.061,1771.2,-2033.3
16.16,1771.2,-2037.5
13.26,1771.2,-2041.7
10.361,1771.2,-2045.8
7.4615,1771.2,-2050
4.5626,1771.2,-2054.2
1.6641,1771.2,-2058.3
0,1771.2,-2062.5
