# PML Intruder 38mm J270-11 SW (Up to date)
# 904 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
92.2829183,746.3749162,8.1622361,532.1066027,457.7757999,47.1868947,17.9956523
92.4105287,745.3455114,8.0824866,532.8522157,458.5213286,47.1869014,17.9956622
92.6595222,743.3333379,8.0905106,534.2989476,459.967896,47.1869144,17.9956813
93.0993614,739.7733631,8.0994271,536.8854717,462.554129,47.1869376,17.9957156
93.3326579,737.8867172,8.1175616,538.248501,463.9170041,47.1869499,17.9957336
93.5890212,735.8147408,8.0926772,539.7055151,465.3738487,47.186963,17.9957529
93.9319195,733.0443398,8.0924444,541.587912,467.2560192,47.1869799,17.9957778
94.0949224,731.7283986,8.0957715,542.4665801,468.1345798,47.1869878,17.9957894
94.4753091,728.6535242,8.0941898,544.5587673,470.2265158,47.1870066,17.9958171
94.9753091,724.6137332,8.0748621,547.4346979,473.1021164,47.1870325,17.9958552
95.4753091,720.573085,8.0964905,550.4455716,476.11266,47.1870596,17.995895
95.8659243,717.4141173,8.0872083,552.7829461,478.4497765,47.1870806,17.995926
96.1213101,715.3506411,8.0901204,554.2975635,479.9642254,47.1870942,17.995946
96.6213101,711.3113712,8.0806337,557.3652542,483.031586,47.1871218,17.9959866
97.1213101,707.2727836,8.0813854,560.5694688,486.2354709,47.1871506,17.996029
97.3507452,705.4215409,8.1038184,562.0430511,487.708902,47.1871638,17.9960485
97.7681439,702.0553605,8.0781135,564.619874,490.2854503,47.187187,17.9960826
98.2681439,698.0228536,8.0674511,567.5468219,493.2120693,47.1872133,17.9961213
98.585639,695.4615927,8.0781553,569.364351,495.0293895,47.1872297,17.9961454
98.7942609,693.7810459,8.1278051,570.6017843,496.2666858,47.1872408,17.9961618
98.9781354,692.3021269,8.0703654,571.7307479,497.3955289,47.1872509,17.9961767
99.4781354,688.2697421,8.0823262,574.8792069,500.5436595,47.1872792,17.9962184
99.9781354,684.230887,8.076209,578.1138561,503.7779796,47.1873083,17.9962612
100.4781354,680.1927464,8.0777953,581.4054931,507.0692872,47.1873379,17.9963048
100.9293497,676.5523594,8.0651328,584.3300155,509.9935125,47.1873642,17.9963435
101.2327823,674.1061557,8.0710714,586.2734342,511.9367316,47.1873817,17.9963692
101.6443872,670.7847828,8.0737889,588.9280448,514.5910714,47.1874056,17.9964043
102.1443872,666.7502214,8.0666135,592.1919199,517.8546175,47.1874349,17.9964475
102.6443872,662.7162181,8.0716228,595.4871543,521.1495229,47.1874645,17.9964911
102.8581699,660.9976649,8.1405594,596.8478243,522.5100527,47.1874768,17.9965091
103.2064407,658.2117162,8.0446753,598.9139735,524.5759752,47.1874954,17.9965365
103.4575408,656.1996415,8.0408696,600.3297242,525.9915625,47.1875081,17.9965552
103.9575408,652.1729296,8.0734392,603.1103026,528.7718141,47.1875331,17.996592
104.4575408,648.1456311,8.0427582,605.78631,531.4474941,47.1875571,17.9966274
104.763056,645.6882368,8.0567013,607.384395,533.0453791,47.1875715,17.9966486
105.128467,642.7446609,8.0608654,609.3072308,534.9679755,47.1875888,17.996674
105.628467,638.7147015,8.0602369,611.9458362,537.6062528,47.1876125,17.9967089
106.0852228,635.0429291,8.0324427,614.4779414,540.1380591,47.1876353,17.9967425
106.5731219,631.1205316,8.0622387,617.3266361,542.9864348,47.1876609,17.9967802
106.9582465,628.0193733,8.051705,619.5613975,545.2209442,47.187681,17.9968097
107.4582465,623.9963548,8.0507278,622.3524945,548.0117141,47.1877061,17.9968467
107.9582465,619.9724444,8.0493015,625.0408619,550.6997542,47.1877303,17.9968822
108.0988108,618.8452143,8.2222174,625.8039158,551.4627164,47.1877371,17.9968923
108.3466788,616.868979,8.0725099,627.2401257,552.8987659,47.18775,17.9969114
108.4879122,615.7434938,8.000323,628.094512,553.7530609,47.1877577,17.9969227
108.8005368,613.2399793,8.034328,630.0083064,555.6666526,47.1877749,17.996948
109.2644683,609.509619,8.0497536,632.8374798,558.4955239,47.1878004,17.9969854
109.7644683,605.4876142,8.0414435,635.8063288,561.4640465,47.1878271,17.9970247
110.1716389,602.2145633,8.0421577,638.2200084,563.8774602,47.1878488,17.9970567
110.3657848,600.655696,8.0709772,639.3696425,565.0269677,47.1878591,17.9970719
110.5584351,599.1095887,8.0350257,640.4853452,566.1425449,47.1878691,17.9970866
110.8311741,596.9183609,8.0395305,642.063228,567.7202497,47.1878833,17.9971075
111.3311741,592.8996537,8.0383726,645.0165237,570.6732191,47.1879099,17.9971466
111.8311741,588.8809167,8.0394515,648.053598,573.709967,47.1879372,17.9971868
112.2031473,585.8936998,8.0339916,650.2933236,575.94945,47.1879573,17.9972165
112.7031473,581.8837325,8.0231394,653.1538034,578.8096042,47.187983,17.9972543
112.9355286,580.0212443,8.0409031,654.4643012,580.119951,47.1879948,17.9972717
113.0520028,579.0905934,8.2358106,655.147132,580.8027063,47.188001,17.9972807
113.4122217,576.2343679,7.9866728,657.435487,583.09083,47.1880215,17.997311
113.5165629,575.4092432,7.9360891,658.1339124,583.7891888,47.1880278,17.9973202
113.7035063,573.9230402,7.9747842,659.3811758,585.0363323,47.188039,17.9973367
114.2035063,569.9182746,8.0449126,662.6896797,588.3445136,47.1880688,17.9973805
114.7035063,565.8998896,8.0293618,665.9829921,591.6375013,47.1880984,17.9974241
115.101336,562.7103438,8.0191616,668.5499148,594.2041655,47.1881215,17.9974581
115.601336,558.7012646,8.0318343,671.6626904,597.3166162,47.1881495,17.9974993
116.101336,554.6874126,8.0252172,674.7698663,600.4234668,47.1881774,17.9975404
116.601336,550.6755286,8.0238853,677.9398416,603.5931168,47.1882059,17.9975823
117.101336,546.6636246,8.0247608,681.1561768,606.8091267,47.1882348,17.9976249
117.5512278,543.0616292,8.0007503,684.1506381,609.8032959,47.1882617,17.9976645
117.8832358,540.4050233,8.0153428,686.4226019,612.0750445,47.1882822,17.9976946
118.3832358,536.3975536,8.0164927,689.7913926,615.4435107,47.1883125,17.9977392
118.8832358,532.3889709,8.0197668,693.1012252,618.7530187,47.1883422,17.997783
119.3832358,528.3830635,8.0071738,696.4628911,622.1143601,47.1883724,17.9978275
119.7275366,525.6271602,8.0121977,698.7909923,624.4422381,47.1883934,17.9978583
120.1225531,522.4633005,8.0143762,701.4346326,627.0856222,47.1884171,17.9978933
120.2800453,521.2044211,8.1125897,702.4711201,628.1220079,47.1884265,17.997907
120.3603061,520.5642598,7.9857823,702.9878662,628.6387021,47.1884311,17.9979139
120.67947,518.0133837,8.0055588,705.0328189,630.6834486,47.1884495,17.9979409
121.17947,514.0094019,8.0114831,708.1987952,633.8491013,47.188478,17.9979828
121.6412855,510.3203417,7.9802598,710.9919415,636.6419491,47.1885031,17.9980198
122.0083291,507.3896029,8.0042396,713.121051,638.7708217,47.1885222,17.998048
122.5083291,503.3883148,8.0030397,715.9640934,641.6135409,47.1885478,17.9980856
123.0083291,499.3921052,7.989392,718.6742771,644.3234016,47.1885721,17.9981215
123.1778595,498.0406513,8.0578905,719.5843448,645.2333601,47.1885803,17.9981335
123.2936012,497.1187348,7.9795095,720.2219384,645.8708792,47.1885861,17.9981419
123.5284534,495.2445776,7.9896627,721.521638,647.1704275,47.1885977,17.9981591
124.0284534,491.2463285,8.0039971,724.3187415,649.9672082,47.1886229,17.9981962
124.5284534,487.247726,7.9934434,727.1996016,652.8477454,47.1886488,17.9982343
125.0284534,483.2496803,8.0013205,730.1212535,655.7690743,47.1886751,17.998273
125.5284534,479.250701,7.9954722,733.0581747,658.7056723,47.1887015,17.9983118
126.0284534,475.2614703,7.9705455,736.1297147,661.7768899,47.1887291,17.9983525
126.2940541,473.1447343,7.9863118,737.7996176,663.4466219,47.1887441,17.9983746
126.5787876,470.8769251,7.9969219,739.5249341,665.1717554,47.1887596,17.9983974
127.0787876,466.9041775,7.9541669,742.3318056,667.9783068,47.1887849,17.9984346
127.3005781,465.1407725,7.9721816,743.5254098,669.1717691,47.1887956,17.9984504
127.5366894,463.2621534,8.0008278,744.8391457,670.485354,47.1888074,17.9984678
127.7462488,461.5941823,7.9734658,746.0397868,671.6858609,47.1888182,17.9984836
128.0141384,459.4577886,7.9831606,747.5754654,673.2213677,47.188832,17.998504
128.5141384,455.4647895,7.9908494,750.4239083,676.0694891,47.1888576,17.9985417
129.0141384,451.4721264,7.9814772,753.3162922,678.9615511,47.1888836,17.99858
129.5108646,447.5079395,7.9829298,756.1938414,681.8387805,47.1889095,17.998618
130.0108646,443.5183407,7.9789438,758.9980579,684.6426752,47.1889347,17.9986552
130.3328246,440.9518622,7.9803984,760.8076959,686.4521062,47.188951,17.9986791
130.5709753,439.0538581,7.9764242,762.1657269,687.8099842,47.1889632,17.9986971
130.8438688,436.8800503,7.9852777,763.6810974,689.3251795,47.1889768,17.9987171
131.0824969,434.9795164,7.9711213,764.9759566,690.6198856,47.1889884,17.9987343
131.3510066,432.8396208,7.9797037,766.4510553,692.0948119,47.1890017,17.9987538
131.6315584,430.6089968,7.9854394,768.0619374,693.7055143,47.1890162,17.9987751
131.7805723,429.4255867,7.9501074,768.9423344,694.5858161,47.1890241,17.9987868
132.2117717,425.9915751,7.9784927,771.5014023,697.1446078,47.1890471,17.9988206
132.7117717,422.0097012,7.9556718,774.5759016,700.2187866,47.1890748,17.9988613
133.2117717,418.0290966,7.9747669,777.7885994,703.4311641,47.1891036,17.9989038
133.7117717,414.0553893,7.9338881,781.1761551,706.8184001,47.1891341,17.9989487
134.0540319,411.336908,7.9636241,783.5818616,709.2238879,47.1891557,17.9989805
134.429791,408.3462227,7.9642194,786.1776963,711.8194824,47.1891791,17.9990149
134.929791,404.3721778,7.9491655,789.4736459,715.1151124,47.1892087,17.9990585
135.429791,400.3994787,7.9550699,792.5842048,718.2253522,47.1892367,17.9990997
135.929791,396.4348486,7.923791,795.4692268,721.1100557,47.1892626,17.9991379
136.429791,392.4883885,7.9001062,798.0368427,723.6773551,47.1892857,17.9991718
136.56848,391.3951729,7.9591059,798.7100724,724.3504973,47.1892918,17.9991807
137.06848,387.4487715,7.9166018,801.3369309,726.9770405,47.1893154,17.9992155
137.56848,383.4987535,7.9203171,804.2761098,729.9159042,47.1893418,17.9992544
138.06848,379.5331768,7.9625348,807.430847,733.0703247,47.1893702,17.9992962
138.5254472,375.8969745,7.956274,810.3463522,735.985539,47.1893964,17.9993348
139.0254472,371.9189506,7.9569902,813.4947084,739.133576,47.1894247,17.9993764
139.5254472,367.9473182,7.9357124,816.5415795,742.1801281,47.1894521,17.9994168
140.0018028,364.1632031,7.9581127,819.3628538,745.0010985,47.1894774,17.9994541
140.5018028,360.1860971,7.9505333,822.3111574,747.9490828,47.189504,17.9994931
141.0018028,356.2168797,7.932374,825.1559721,750.7935785,47.1895295,17.9995308
141.5018028,352.2485477,7.9487078,827.8642013,753.5014892,47.1895539,17.9995666
142.0018028,348.2793426,7.9343569,830.4482071,756.0851766,47.1895771,17.9996008
142.3317542,345.6618435,7.942351,832.1296876,757.766447,47.1895922,17.9996231
142.8317542,341.6909582,7.9476285,834.7209634,760.3574044,47.1896155,17.9996574
143.3317542,337.719702,7.9387625,837.2748479,762.9109702,47.1896385,17.9996912
143.583942,335.7211788,7.9552543,838.5758981,764.21186,47.1896502,17.9997084
144.0730246,331.8489422,7.9291272,841.250241,766.8858925,47.1896742,17.9997438
144.3069702,329.9959088,7.94322,842.5493517,768.1848549,47.1896859,17.999761
144.4928384,328.5231778,7.9288443,843.5670015,769.2023867,47.1896951,17.9997744
144.8008061,326.0817512,7.9364367,845.2827545,770.9179442,47.1897105,17.9997972
145.04162,324.1724056,7.9356371,846.6344493,772.2694862,47.1897226,17.999815
145.1860621,323.0274445,7.9601586,847.4476167,773.0825619,47.18973,17.9998258
145.3597333,321.6510003,7.9308893,848.4392403,774.0740752,47.1897389,17.9998389
145.7999963,318.1611815,7.9297902,851.0120739,776.6466292,47.189762,17.999873
146.1230928,315.600354,7.9324924,852.9134704,778.5478207,47.1897791,17.9998982
146.6230928,311.6408137,7.9173816,855.7332366,781.3672696,47.1898044,17.9999355
147.1230928,307.6821389,7.9264652,858.3998969,784.0336131,47.1898284,17.9999708
147.6230928,303.7182452,7.9326674,860.9882129,786.6216119,47.1898517,18.000005
148.1230928,299.7543085,7.9245226,863.6068779,789.2399595,47.1898752,18.0000397
148.6054631,295.9441,7.8891526,866.2979863,791.9307626,47.1898994,18.0000753
149.1054631,292.0175887,7.8558672,869.4016089,795.0340714,47.1899273,18.0001164
149.2310704,291.0334812,7.941201,870.2173837,795.8497677,47.1899347,18.0001272
149.3657048,289.9766796,7.8873076,871.0744332,796.7067331,47.1899424,18.0001385
149.523003,288.738277,7.885581,872.0677554,797.6999568,47.1899513,18.0001517
149.6995873,287.3451306,7.9179079,873.1710809,798.8031715,47.1899612,18.0001663
149.9205362,285.6030451,7.9418531,874.5074931,800.1394449,47.1899732,18.000184
150.0915198,284.2549231,7.8997445,875.5129514,801.1447959,47.1899823,18.0001973
150.2891752,282.6934897,7.9093983,876.6745143,802.3062345,47.1899927,18.0002126
150.4703047,281.2625481,7.9452692,877.7605536,803.3921597,47.1900025,18.000227
150.9703047,277.316929,7.8975116,880.9156064,806.546898,47.1900309,18.0002688
151.2426376,275.1664315,7.9110145,882.6789039,808.310024,47.1900467,18.0002921
151.5037715,273.105454,7.9279088,884.3160307,809.9469864,47.1900614,18.0003138
151.6948684,271.605332,8.0118599,885.4472855,811.0781215,47.1900716,18.0003288
151.7889257,270.8689663,7.870558,885.9821294,811.6129067,47.1900764,18.0003358
151.929816,269.762809,7.8677636,886.7763072,812.4069964,47.1900836,18.0003463
152.2546776,267.2011115,7.9065416,888.6059378,814.2364232,47.1901,18.0003706
152.4980376,265.2792777,7.927132,890.0090839,815.6394163,47.1901126,18.0003891
152.5862027,264.5839385,7.9438289,890.5245051,816.1547822,47.1901173,18.000396
152.744952,263.3315644,7.9088378,891.4389122,817.0690896,47.1901255,18.0004081
153.0054957,261.2734816,7.9067792,892.9238345,818.5538478,47.1901388,18.0004277
153.1911908,259.8063062,7.9313778,893.9939749,819.6238713,47.1901484,18.0004419
153.4327079,257.8983813,7.9078457,895.4145517,821.044296,47.1901612,18.0004607
153.9327079,253.9443082,7.9130768,898.3996663,824.0290951,47.1901881,18.0005002
154.3110769,250.9546016,7.9028559,900.6246879,826.2538779,47.1902081,18.0005296
154.5404599,249.1438828,7.9049652,901.9529852,827.5820307,47.19022,18.0005472
154.703699,247.854782,7.9134368,902.8987898,828.5277323,47.1902285,18.0005597
154.8891553,246.3897677,7.902384,903.9657863,829.5946118,47.1902381,18.0005739
155.3891553,242.4368428,7.9095128,906.8383796,832.4668896,47.1902639,18.0006119
155.6860391,240.0955935,7.9108536,908.4854067,834.1137298,47.1902787,18.0006337
155.9966761,237.6496812,7.8957308,910.1234815,835.7516094,47.1902935,18.0006554
156.2768635,235.4386188,7.8991023,911.5835044,837.211456,47.1903066,18.0006747
156.4049724,234.4290583,8.0252912,912.2688761,837.8967472,47.1903128,18.0006838
156.5259812,233.4775436,7.9224912,912.9370552,838.5648506,47.1903188,18.0006926
156.8299305,231.0854306,7.893923,914.6675084,840.2951132,47.1903343,18.0007155
157.3299305,227.1401596,7.9050228,917.6067205,843.2340113,47.1903607,18.0007544
157.7468646,223.848025,7.8938243,920.0412121,845.6682407,47.1903826,18.0007866
157.9782061,222.0238356,7.9041656,921.3851077,847.0119908,47.1903947,18.0008044
158.1195976,220.9091107,7.8958693,922.2140781,847.8408724,47.1904022,18.0008154
158.6195976,216.9668385,7.8877468,925.0560465,850.6825265,47.1904277,18.000853
159.1195976,213.0215584,7.8981474,927.7959146,853.4220802,47.1904524,18.0008893
159.6195976,209.0757083,7.8878934,930.5606223,856.1864733,47.1904772,18.0009259
160.1195976,205.1322071,7.8898831,933.4262322,859.0517688,47.190503,18.0009638
160.6195976,201.1870721,7.892591,936.3240437,861.9492659,47.190529,18.0010022
161.0806767,197.5528405,7.8775551,939.0491619,864.6740944,47.1905535,18.0010382
161.3534909,195.404892,7.8861281,940.6809078,866.3056691,47.1905682,18.0010598
161.8069327,191.8404777,7.8611939,943.2578557,868.8823331,47.1905914,18.0010939
161.9940769,190.3712218,7.8810449,944.2926755,869.917036,47.1906007,18.0011076
162.2944753,188.0141123,7.8804627,946.0269517,871.6511248,47.1906163,18.0011306
162.7944753,184.1094092,7.8065277,949.1945006,874.8183637,47.1906447,18.0011725
162.9316881,183.040386,7.8610666,950.1071725,875.7309508,47.1906529,18.0011846
163.4316881,179.1290518,7.8578452,953.2627683,878.8862374,47.1906813,18.0012264
163.9316881,175.2066345,7.8559698,956.1642123,881.7873713,47.1907074,18.0012648
164.4316881,171.2759912,7.8798543,958.88625,884.5090978,47.1907319,18.0013008
164.9316881,167.3416999,7.864521,961.4706508,887.0931864,47.1907551,18.001335
165.1737443,165.4399339,7.8812111,962.7090203,888.3314048,47.1907663,18.0013514
165.6737443,161.5130767,7.8605273,965.4116874,891.03376,47.1907905,18.0013872
166.1737443,157.5898134,7.8482883,968.3217269,893.9434881,47.1908167,18.0014257
166.6737443,153.6613783,7.8764707,971.3929894,897.014439,47.1908443,18.0014663
167.1737443,149.7254117,7.8696559,974.4843288,900.105466,47.1908721,18.0015072
167.6737443,145.7978599,7.8478932,977.4518359,903.072661,47.1908988,18.0015465
167.9466201,143.6566466,7.8622822,979.0382356,904.6588905,47.1909131,18.0015675
168.2442379,141.3179201,7.8642708,980.7841561,906.4046254,47.1909288,18.0015906
168.7442379,137.3882809,7.8578877,983.6436223,909.2637795,47.1909545,18.0016285
169.2442379,133.4575885,7.8681066,986.42496,912.044805,47.1909795,18.0016653
169.6451053,130.3090638,7.8523583,988.7056288,914.3252238,47.191,18.0016955
170.074841,126.9346163,7.8643833,991.2274625,916.8467897,47.1910227,18.0017289
170.574841,123.0037075,7.8598786,994.1975982,919.8166133,47.1910494,18.0017682
171.0042988,119.631956,7.84991,996.7104224,922.3291697,47.1910719,18.0018014
171.5042988,115.7066537,7.8594004,999.5301905,925.1486263,47.1910973,18.0018388
171.858748,112.9244469,7.8524182,1001.5460171,927.1642323,47.1911154,18.0018654
172.358748,109.0009055,7.8552259,1004.4964555,930.1143595,47.191142,18.0019045
172.858748,105.0790784,7.8384056,1007.5742376,933.1918305,47.1911696,18.0019452
173.358748,101.1569882,7.8555806,1010.7672237,936.3845057,47.1911983,18.0019875
173.8384926,97.3921021,7.84349,1013.8086165,939.4256002,47.1912257,18.0020277
174.0411972,95.8051932,7.8801449,1015.0955442,940.7124021,47.1912372,18.0020448
174.304954,93.7421803,7.8429512,1016.8255373,942.4422316,47.1912528,18.0020677
174.57287,91.6433067,7.8416327,1018.6055655,944.2220937,47.1912688,18.0020912
174.697498,90.6676584,7.9449335,1019.4212468,945.0376978,47.1912761,18.002102
174.8286903,89.642317,7.8596628,1020.2597796,945.8761494,47.1912837,18.0021131
175.3286903,85.7361104,7.8194349,1023.306818,948.9228789,47.1913111,18.0021535
175.7707502,82.2753041,7.8490228,1025.8788127,951.4946002,47.1913342,18.0021875
176.2707502,78.352845,7.8418213,1028.742704,954.3581814,47.1913599,18.0022254
176.7559975,74.5578288,7.8111724,1031.3844901,956.999667,47.1913837,18.0022604
176.93782,73.1393218,7.8455646,1032.3482602,957.9633247,47.1913924,18.0022731
177.1601532,71.4076022,7.8672058,1033.5831319,959.1980595,47.1914035,18.0022895
177.2902191,70.3950695,7.8006275,1034.3300776,959.9449252,47.1914102,18.0022994
177.7902191,66.4839959,7.8499594,1037.2353747,962.8499137,47.1914363,18.0023378
178.2902191,62.5633808,7.8335805,1040.1339963,965.7482256,47.1914624,18.0023762
178.6803996,59.5097085,7.8289427,1042.4229824,968.0369701,47.1914829,18.0024065
178.9496595,57.4031788,7.8317803,1044.0244747,969.6382957,47.1914973,18.0024277
179.4496595,53.4870994,7.8372122,1046.9747848,972.5882961,47.1915239,18.0024667
179.8010932,50.7394942,7.8239486,1048.987322,974.6006159,47.191542,18.0024934
179.9556017,49.5338847,7.825941,1049.8523208,975.4655193,47.1915497,18.0025048
180.2989571,46.8502176,7.8278166,1051.8077412,977.4207277,47.1915673,18.0025307
180.7989571,42.9356789,7.8325532,1054.6781524,980.2908295,47.1915931,18.0025687
181.2989571,39.0239666,7.8175194,1057.6140129,983.2263808,47.1916195,18.0026076
181.7989571,35.1124717,7.8316853,1060.6148413,986.2269,47.1916465,18.0026473
182.0402703,33.2290583,7.8589862,1062.0190469,987.6309567,47.1916591,18.0026659
182.1779451,32.1571502,7.79735,1062.7932711,988.4050962,47.1916661,18.0026761
182.6144441,28.7498522,7.8222146,1065.1948681,990.8064243,47.1916877,18.0027079
183.1144441,24.8395246,7.8235861,1067.8645309,993.4757787,47.1917117,18.0027433
183.6144441,20.9281033,7.8227434,1070.5024546,996.1133934,47.1917354,18.0027782
184.1144441,17.0178439,7.8188799,1073.166655,998.7772849,47.1917593,18.0028134
184.6144441,13.1157479,7.7966505,1075.9565008,1001.5668223,47.1917844,18.0028504
185.1144441,9.2177137,7.8072271,1078.9284582,1004.5384721,47.1918111,18.0028897
185.4305161,6.7508185,7.8133594,1080.8391327,1006.4489522,47.1918283,18.002915
185.7458222,4.2883494,7.8140571,1082.7368678,1008.3464931,47.1918454,18.0029401
186.1784535,0.9085064,7.8137195,1085.33643,1010.9457888,47.1918688,18.0029745
# Event GROUND_HIT occurred at t=186.295 seconds
# Event SIMULATION_END occurred at t=186.295 seconds
186.2947372,0,7.8130812,1086.0287602,1011.6380473,47.191875,18.0029837
