# PML Intruder 38mm J270-11 (Up to date)
# 1029 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
161.8670971,165.9827456,7.8653116,945.0135465,-630.2334262,47.1771095,18.001114
162.3670971,162.0486571,7.8775631,948.3222552,-633.5418223,47.1770797,18.0011578
162.7805074,158.7952791,7.8685138,951.0420983,-636.2614067,47.1770553,18.0011937
163.1017296,156.2687965,7.8714873,953.1372816,-638.356389,47.1770364,18.0012215
163.2622732,155.0069332,7.9088515,954.1800703,-639.3990774,47.1770271,18.0012352
163.4680987,153.3902305,7.8690205,955.488757,-640.7076355,47.1770153,18.0012526
163.9680987,149.4638945,7.8543362,958.5490879,-643.7676545,47.1769878,18.001293
164.225486,147.443394,7.8671093,960.0977926,-645.3161986,47.1769738,18.0013135
164.5981276,144.5144883,7.8681888,962.380407,-647.5985805,47.1769533,18.0013437
165.0981276,140.5806527,7.8679319,965.4372352,-650.6550962,47.1769258,18.0013842
165.5981276,136.6483125,7.8629021,968.434322,-653.6518704,47.1768989,18.0014238
166.0981276,132.7163043,7.8663763,971.3828007,-656.6000364,47.1768723,18.0014628
166.5981276,128.7854025,7.8586948,974.3667401,-659.5836634,47.1768455,18.0015023
167.0981276,124.8555153,7.8626321,977.4164933,-662.6331043,47.1768181,18.0015426
167.4813319,121.8469756,7.8518322,979.71607,-664.9324419,47.1767974,18.001573
167.7390683,119.8347888,7.885454,981.1665826,-666.3827947,47.1767843,18.0015922
167.868775,118.8247646,7.8097146,981.8631709,-667.0793028,47.1767781,18.0016014
168.2559812,115.7969378,7.8491629,983.8837072,-669.0995994,47.1767599,18.0016282
168.6333933,112.8349763,7.8563814,985.8114348,-671.0270927,47.1767426,18.0016537
169.1333933,108.9070087,7.8558054,988.388041,-673.6033877,47.1767194,18.0016878
169.5400231,105.7174486,7.8429087,990.4343894,-675.649483,47.176701,18.0017148
169.6796704,104.6248386,7.9085632,991.1288005,-676.3438074,47.1766947,18.001724
170.1796704,100.7325757,7.7768705,993.8482276,-679.0629261,47.1766703,18.00176
170.4475584,98.6469878,7.8190989,995.4128955,-680.6274293,47.1766562,18.0017807
170.8651369,95.375784,7.8510047,997.8428319,-683.0571075,47.1766344,18.0018128
171.2486259,92.3675645,7.8449237,1000.0947027,-685.3087405,47.1766141,18.0018426
171.5980506,89.6273934,7.8467156,1002.1672871,-687.381108,47.1765955,18.00187
172.0980506,85.7042047,7.8476868,1005.123931,-690.3374411,47.1765689,18.0019091
172.597546,81.7929552,7.8204346,1008.190058,-693.403258,47.1765413,18.0019497
173.097546,77.8769781,7.8510409,1011.3815078,-696.5943976,47.1765126,18.0019919
173.597546,73.9550732,7.837863,1014.55906,-699.7716392,47.176484,18.002034
174.097546,70.0403035,7.8267004,1017.6211544,-702.8334234,47.1764565,18.0020745
174.2999287,68.4588257,7.860935,1018.8510403,-704.063184,47.1764454,18.0020907
174.432576,67.4225997,7.81742,1019.6723463,-704.884408,47.176438,18.0021016
174.71421,65.2191766,7.8330778,1021.40507,-706.6169573,47.1764224,18.0021245
174.9786347,63.1517836,7.8454015,1022.9844314,-708.1961552,47.1764082,18.0021454
175.2779829,60.8122374,7.8299363,1024.7119708,-709.9235096,47.1763927,18.0021683
175.6162967,58.1636976,7.8342773,1026.6541067,-711.8654361,47.1763752,18.0021939
176.1162967,54.2474445,7.8327549,1029.5771718,-714.7881914,47.1763489,18.0022326
176.5740715,50.6641617,7.8268564,1032.2355632,-717.4462992,47.176325,18.0022678
177.0740715,46.750127,7.8332152,1035.0577984,-720.2682247,47.1762997,18.0023051
177.36543,44.4724116,7.8344576,1036.7298251,-721.9400711,47.1762846,18.0023272
177.4828553,43.5561222,7.8370322,1037.4156859,-722.6258594,47.1762784,18.0023363
177.9828553,39.6537602,7.8123815,1040.2163167,-725.4261818,47.1762533,18.0023733
178.4828553,35.7504797,7.8134845,1042.8285691,-728.0381261,47.1762298,18.0024079
178.9828553,31.8422727,7.8266963,1045.3054634,-730.5147119,47.1762075,18.0024407
179.216376,30.0184713,7.8468244,1046.4727675,-731.681872,47.176197,18.0024561
179.716376,26.1302353,7.774249,1049.1923383,-734.401136,47.1761725,18.0024921
180.216376,22.2375259,7.8187324,1052.1553592,-737.3638504,47.1761459,18.0025313
180.716376,18.3377417,7.7947028,1055.3172273,-740.5254116,47.1761174,18.0025731
180.9258149,16.7065855,7.8195564,1056.6690753,-741.877131,47.1761053,18.002591
181.0533756,15.7123783,7.8047013,1057.484242,-742.6922194,47.176098,18.0026018
181.3891147,13.0912973,7.8159498,1059.6410845,-744.8488553,47.1760786,18.0026303
181.8891147,9.1829883,7.8177917,1062.88146,-748.0889226,47.1760494,18.0026732
182.3891147,5.2761065,7.8115796,1066.1894594,-751.3966135,47.1760197,18.0027169
182.8891147,1.3700219,7.8148144,1069.5708904,-754.7777361,47.1759892,18.0027616
# Event GROUND_HIT occurred at t=183.064 seconds
# Event SIMULATION_END occurred at t=183.064 seconds
183.0644415,0,7.8144085,1070.7649965,-755.9717339,47.1759785,18.0027774
