# PML Intruder 38mm J425-13 SW (Up to date)
# 1046 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
176.9118353,234.4670871,7.9355743,1075.1530807,992.0707284,47.191699,18.0028397
177.4118353,230.5198287,7.9033384,1077.9948215,994.912153,47.1917246,18.0028773
177.6845414,228.364094,7.921946,1079.4793364,996.3964956,47.1917379,18.002897
178.1845414,224.4009814,7.934036,1082.264865,999.1817075,47.191763,18.0029338
178.604967,221.0673513,7.9299959,1084.6086152,1001.5251909,47.191784,18.0029649
178.9373816,218.4327083,7.931018,1086.4549996,1003.3713644,47.1918006,18.0029893
179.3173052,215.4206499,7.9314409,1088.5809292,1005.4970527,47.1918197,18.0030174
179.5720232,213.4030231,7.9405144,1090.0264214,1006.9423833,47.1918327,18.0030366
180.0720232,209.4499552,7.9088399,1093.0225291,1009.9381746,47.1918597,18.0030762
180.5720232,205.4932885,7.927974,1096.1756995,1013.0910287,47.191888,18.003118
180.7645838,203.9705428,7.9784716,1097.3851794,1014.3003868,47.1918989,18.003134
180.8678816,203.1550408,7.8998145,1098.0196628,1014.9348052,47.1919046,18.0031424
181.1597707,200.8469812,7.9192641,1099.7967563,1016.7117142,47.1919206,18.0031659
181.3903454,199.0220706,7.926757,1101.2039294,1018.1187415,47.1919332,18.0031845
181.8594762,195.3069617,7.9249892,1104.1199913,1021.0345065,47.1919595,18.0032231
182.3594762,191.3459468,7.9204488,1107.2843169,1024.1985152,47.1919879,18.003265
182.7512709,188.2459256,7.9141024,1109.7392103,1026.6531605,47.19201,18.0032975
183.2512709,184.2890001,7.9230174,1112.7877445,1029.7013783,47.1920374,18.0033379
183.6798965,180.9029033,7.8941462,1115.2924741,1032.2058372,47.1920599,18.003371
183.952091,178.7551439,7.90444,1116.8298668,1033.7430582,47.1920737,18.0033914
184.452091,174.8012474,7.9135279,1119.711986,1036.6248616,47.1920996,18.0034295
184.952091,170.844508,7.9154908,1122.6294483,1039.5420079,47.1921259,18.0034681
185.452091,166.8893278,7.9072093,1125.5814272,1042.4936706,47.1921524,18.0035072
185.952091,162.9449863,7.8815045,1128.6969867,1045.6089148,47.1921804,18.0035484
186.270138,160.4366934,7.9022747,1130.7418376,1047.6535655,47.1921988,18.0035755
186.770138,156.484639,7.9081557,1133.9041661,1050.8155786,47.1922272,18.0036174
187.270138,152.5307973,7.9082825,1137.0292326,1053.9403295,47.1922553,18.0036587
187.770138,148.5820246,7.8912235,1140.2315911,1057.1423726,47.1922841,18.0037011
188.270138,144.6519792,7.8504859,1143.6666701,1060.5771379,47.192315,18.0037466
188.4437592,143.2902874,7.8842549,1144.9015375,1061.8118967,47.1923261,18.0037629
188.9437592,139.3532915,7.9001389,1148.346794,1065.25684,47.1923571,18.0038086
189.1901779,137.4186802,7.9509623,1149.9457906,1066.8556829,47.1923715,18.0038297
189.2932917,136.6125878,7.8378464,1150.5873231,1067.4971513,47.1923772,18.0038382
189.5972678,134.2247513,7.8825488,1152.4663839,1069.3760225,47.1923941,18.0038631
190.0972678,130.2787897,7.902316,1155.524462,1072.4337872,47.1924216,18.0039036
190.5165438,126.9704564,7.8873027,1158.1282139,1075.0372757,47.192445,18.003938
191.0165438,123.0256364,7.9001905,1161.3175989,1078.2263465,47.1924737,18.0039802
191.5165438,119.078028,7.8912094,1164.4895761,1081.3980091,47.1925022,18.0040222
192.0165438,115.1341621,7.8871965,1167.5760522,1084.4841707,47.19253,18.0040631
192.5165438,111.1899325,7.8922849,1170.5860529,1087.4938569,47.192557,18.0041029
192.9279103,107.9476126,7.8804152,1173.1000767,1090.0076223,47.1925796,18.0041362
193.4279103,104.0071373,7.8908659,1176.256811,1093.1640427,47.192608,18.004178
193.8759975,100.4751642,7.8790877,1179.0610919,1095.9680423,47.1926332,18.0042151
194.0471676,99.1293344,7.9350199,1180.1312552,1097.0380984,47.1926428,18.0042293
194.1979289,97.94511,7.8745261,1181.0968241,1098.003573,47.1926515,18.0042421
194.6587164,94.3176925,7.8862946,1184.097785,1101.0042454,47.1926785,18.0042818
194.9489194,92.0324156,7.8867948,1185.9729499,1102.8792286,47.1926954,18.0043066
195.4489194,88.1009994,7.8672192,1189.0537583,1105.9597243,47.1927231,18.0043474
195.8219325,85.1655165,7.8793311,1191.3004219,1108.2061546,47.1927433,18.0043771
196.1523664,82.5675975,7.8744723,1193.3599989,1110.2655251,47.1927618,18.0044044
196.4703107,80.0692204,7.8722306,1195.4098911,1112.3152188,47.1927802,18.0044315
196.9703107,76.1318984,7.8798474,1198.639157,1115.5441718,47.1928092,18.0044743
197.4703107,72.1959522,7.8669602,1201.7897409,1118.6944428,47.1928376,18.004516
197.9703107,68.2620177,7.8730945,1204.8342306,1121.7386196,47.1928649,18.0045563
198.4703107,64.3327023,7.8522346,1207.7392002,1124.6432768,47.192891,18.0045947
198.793568,61.7936465,7.8667601,1209.5737118,1126.4775866,47.1929075,18.004619
199.2377389,58.2992847,7.8713611,1212.1008308,1129.004428,47.1929303,18.0046525
199.7377389,54.3685428,7.8561858,1214.8516869,1131.7549718,47.192955,18.0046889
199.9793517,52.4723877,7.8734346,1216.1706116,1133.0737458,47.1929669,18.0047063
200.4793517,48.5476236,7.8595553,1219.0280014,1135.930824,47.1929925,18.0047442
200.9793517,44.6198345,7.8587784,1222.0248985,1138.9274095,47.1930195,18.0047838
201.4405407,40.9951226,7.8641833,1224.8213875,1141.7236108,47.1930446,18.0048208
201.9405407,37.0635669,7.8631339,1227.8373943,1144.7393055,47.1930717,18.0048608
202.4405407,33.1383997,7.8430421,1230.9534195,1147.8550189,47.1930998,18.004902
202.9405407,29.2124953,7.865999,1234.1640007,1151.0652886,47.1931286,18.0049445
203.1474691,27.5906089,7.921069,1235.461122,1152.3622813,47.1931403,18.0049617
203.32154,26.2303468,7.8528001,1236.510502,1153.4115535,47.1931497,18.0049756
203.6124594,23.9522457,7.8477664,1238.2266902,1155.1275612,47.1931651,18.0049983
204.1124594,20.0264861,7.8606221,1241.1472704,1158.0478306,47.1931914,18.005037
204.5431117,16.6486424,7.8377141,1243.7384026,1160.6386951,47.1932147,18.0050713
204.8829624,13.9848426,7.8499738,1245.8386812,1162.7387624,47.1932336,18.0050991
205.3829624,10.0593385,7.8526191,1248.946662,1165.8464322,47.1932615,18.0051402
205.8829624,6.1338812,7.8500937,1252.0541335,1168.9535924,47.1932895,18.0051813
206.3829624,2.2088687,7.85042,1255.1383145,1172.0374621,47.1933172,18.0052222
# Event GROUND_HIT occurred at t=206.664 seconds
# Event SIMULATION_END occurred at t=206.664 seconds
206.6644731,0,7.8505439,1256.8948776,1173.79385,47.193333,18.0052454
