# PML Intruder 38 mm J425-13 (Up to date)
# 1049 data points written for 7 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  "Nose cone, Payload section"
#
# Time (s),Altitude (m),Total velocity (m/s),Position East of launch (m),Position North of launch (m),Latitude (°),Longitude (°)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
169.4463474,272.2216454,7.9466046,1016.1518084,-663.3661663,47.1768114,18.0020551
169.9463474,268.2466561,7.9541066,1019.3594056,-666.5734446,47.1767826,18.0020975
170.2928492,265.4961592,7.9445703,1021.5338947,-668.7477128,47.176763,18.0021263
170.6941573,262.3123286,7.9477796,1023.9610376,-671.1746002,47.1767412,18.0021584
171.1941573,258.3422672,7.9383527,1026.883613,-674.096857,47.1767149,18.0021971
171.6941573,254.3750536,7.9379805,1029.6665544,-676.87948,47.1766899,18.0022339
171.9045692,252.7076743,7.9687581,1030.8322388,-678.0450306,47.1766794,18.0022493
172.4045692,248.7606712,7.8917517,1033.818947,-681.0314225,47.1766525,18.0022888
172.5927877,247.2763479,7.917091,1034.9921523,-682.2045089,47.176642,18.0023043
173.0927877,243.3204352,7.9315861,1037.9857086,-685.197749,47.176615,18.0023439
173.3442995,241.3272862,7.941115,1039.4644792,-686.6763602,47.1766017,18.0023635
173.6412095,238.9725832,7.9368031,1041.2366067,-688.4482994,47.1765858,18.0023869
174.0086153,236.0586033,7.9351023,1043.4740553,-690.6855147,47.1765657,18.0024165
174.1821094,234.6841948,7.9567603,1044.5371446,-691.7484938,47.1765561,18.0024306
174.4342009,232.6869889,7.933056,1046.0501144,-693.2613037,47.1765425,18.0024506
174.9342009,228.7225848,7.9329947,1048.9709445,-696.1818162,47.1765162,18.0024892
175.4342009,224.7559618,7.9362815,1051.8124343,-699.0229881,47.1764907,18.0025268
175.847117,221.4831079,7.9250836,1054.1954656,-701.405757,47.1764693,18.0025583
176.347117,217.5198953,7.9365862,1057.1687487,-704.3787225,47.1764425,18.0025977
176.847117,213.5533179,7.9302385,1060.1783058,-707.3879618,47.1764155,18.0026375
177.2808119,210.1224607,7.906928,1062.892662,-710.1020429,47.176391,18.0026734
177.4955873,208.4259513,7.9165634,1064.2701098,-711.4793548,47.1763786,18.0026916
177.7738434,206.2238491,7.9215883,1066.0432493,-713.252318,47.1763627,18.0027151
177.8933254,205.2789556,8.0331664,1066.7946414,-714.0036345,47.1763559,18.002725
178.0590779,203.9747035,8.0453408,1067.7931008,-715.0019895,47.176347,18.0027382
178.2534831,202.4504182,7.9440631,1068.9023618,-716.1111288,47.176337,18.0027529
178.4041063,201.2676451,7.8860974,1069.7329146,-716.9415873,47.1763295,18.0027639
178.5989804,199.7344721,7.9299523,1070.7770042,-717.9855546,47.1763201,18.0027777
179.0058771,196.526545,7.9116419,1072.8455548,-720.0538498,47.1763015,18.0028051
179.4118335,193.3150362,7.923567,1074.835431,-722.0434702,47.1762836,18.0028314
179.6570665,191.3754489,7.9392719,1076.0650496,-723.272934,47.1762726,18.0028476
179.9766858,188.8502138,7.9153456,1077.7371392,-724.944822,47.1762575,18.0028698
180.4766858,184.8979882,7.9073879,1080.4777617,-727.6851289,47.1762329,18.002906
180.9766858,180.9494365,7.899146,1083.3985729,-730.6056246,47.1762066,18.0029446
181.4766858,176.99638,7.9211343,1086.4496591,-733.6563952,47.1761792,18.002985
181.9766858,173.0383857,7.9124273,1089.5649089,-736.7713287,47.1761512,18.0030262
182.4766858,169.0838064,7.9086721,1092.7635745,-739.969678,47.1761224,18.0030685
182.9233731,165.5519175,7.9093941,1095.628728,-742.8345491,47.1760966,18.0031064
183.4233731,161.5990693,7.9063073,1098.7425938,-745.9480989,47.1760686,18.0031476
183.9233731,157.6490819,7.8992316,1101.7360126,-748.941202,47.1760417,18.0031872
184.2071637,155.4090248,7.9072757,1103.4230012,-750.6280116,47.1760265,18.0032095
184.365767,154.1573802,7.9099063,1104.3739935,-751.578904,47.176018,18.0032221
184.5631562,152.5988216,7.8995149,1105.5482849,-752.7530709,47.1760074,18.0032376
185.0631562,148.646952,7.908023,1108.5306866,-755.735157,47.1759806,18.0032771
185.5631562,144.6939901,7.9039684,1111.5322437,-758.7363984,47.1759536,18.0033168
186.0631562,140.74242,7.9026173,1114.527597,-761.731436,47.1759266,18.0033564
186.3415977,138.5470083,7.9102366,1116.2300324,-763.4336959,47.1759113,18.0033789
186.6531506,136.0932516,7.8930796,1118.2088405,-765.4123082,47.1758935,18.0034051
187.1531506,132.1468829,7.9013272,1121.4556923,-768.6588453,47.1758643,18.0034481
187.3728667,130.4154157,7.935832,1122.8635372,-770.0665521,47.1758517,18.0034667
187.8728667,126.4934215,7.8455431,1125.8347094,-773.0374118,47.1758249,18.003506
188.1760971,124.1120949,7.8791866,1127.5354171,-774.7379303,47.1758096,18.0035285
188.5853966,120.8852306,7.8921772,1129.8576695,-777.0599262,47.1757888,18.0035592
188.9328256,118.1447314,7.8918197,1131.8313927,-779.0334313,47.175771,18.0035853
189.1054287,116.7846538,7.9212651,1132.8137682,-780.0156985,47.1757622,18.0035983
189.6054287,112.8506555,7.8711222,1135.8051306,-783.0067477,47.1757353,18.0036379
190.1054287,108.9182322,7.8736104,1138.9978454,-786.1991496,47.1757066,18.0036801
190.5302008,105.5716294,7.8908147,1141.7899732,-788.9910112,47.1756814,18.003717
190.7773323,103.6264258,7.9101507,1143.3740029,-790.5748861,47.1756672,18.003738
191.2773323,99.7048022,7.848893,1146.3631452,-793.5637165,47.1756403,18.0037775
191.7773323,95.7752322,7.8867418,1149.1462047,-796.3464642,47.1756153,18.0038143
192.2773323,91.833856,7.8828237,1151.8337998,-799.0337462,47.1755911,18.0038499
192.7773323,87.8934795,7.8801511,1154.5279378,-801.7275705,47.1755669,18.0038855
193.2773323,83.9531714,7.8819717,1157.2581131,-804.4574321,47.1755423,18.0039216
193.7773323,80.0130501,7.8787262,1160.0066144,-807.2056196,47.1755176,18.003958
194.2773323,76.0738263,7.8783826,1162.7696794,-809.9683708,47.1754927,18.0039945
194.7773323,72.1371423,7.8702252,1165.5807601,-812.7791379,47.1754675,18.0040317
195.1356363,69.318977,7.8707414,1167.5935912,-814.7917446,47.1754494,18.0040583
195.2928514,68.0838408,7.904928,1168.4729631,-815.6710182,47.1754415,18.00407
195.4846872,66.5771518,7.8673513,1169.5697629,-816.7676982,47.1754316,18.0040845
195.7636572,64.3835983,7.8684986,1171.1754833,-818.3732441,47.1754171,18.0041057
196.2636572,60.4482531,7.8730345,1174.0631612,-821.2606092,47.1753912,18.0041439
196.7636572,56.5131085,7.8682902,1176.9921682,-824.1893032,47.1753648,18.0041827
197.2374959,52.7952987,7.8372322,1179.9053107,-827.1021499,47.1753386,18.0042212
197.4774655,50.9150191,7.8532569,1181.4243191,-828.6210088,47.175325,18.0042413
197.8748752,47.7982013,7.853546,1183.8544574,-831.0508997,47.1753031,18.0042734
198.1453162,45.6758451,7.8577126,1185.4709074,-832.6671813,47.1752886,18.0042948
198.5030088,42.8649977,7.863073,1187.5977252,-834.7937761,47.1752694,18.004323
199.0030088,38.935906,7.8580734,1190.4881771,-837.683916,47.1752434,18.0043612
199.3815468,35.9627991,7.858243,1192.6727364,-839.8682392,47.1752238,18.0043901
199.5155195,34.9125047,7.9454211,1193.4454843,-840.6409036,47.1752168,18.0044003
200.0155195,31.0133546,7.7916315,1196.1010569,-843.2961669,47.175193,18.0044354
200.1681114,29.8260801,7.8338119,1196.8672159,-844.062232,47.1751861,18.0044456
200.3803061,28.1731587,7.8691279,1197.9778621,-845.1727475,47.1751761,18.0044603
200.5045461,27.2042908,7.8109662,1198.6476341,-845.842443,47.1751701,18.0044691
200.7640974,25.1733982,7.8411244,1200.0442808,-847.2389293,47.1751575,18.0044876
200.8817004,24.2529863,7.9739597,1200.6628857,-847.8574615,47.1751519,18.0044958
201.070194,22.7812511,7.8791287,1201.6128018,-848.8072614,47.1751434,18.0045083
201.1618786,22.065286,7.8168335,1202.0645035,-849.2589066,47.1751393,18.0045143
201.2509405,21.3691821,7.868145,1202.5075138,-849.7018619,47.1751353,18.0045202
201.7364654,17.5693666,7.84281,1205.0319049,-852.2259528,47.1751126,18.0045536
202.2364654,13.652461,7.838282,1207.8157792,-855.0095174,47.1750876,18.0045904
202.7364654,9.7299628,7.8579167,1210.7028996,-857.8963273,47.1750616,18.0046286
203.2364654,5.8081184,7.8341394,1213.6814259,-860.8745429,47.1750348,18.004668
203.7364654,1.9007874,7.8120555,1216.8715236,-864.0643308,47.1750062,18.0047102
# Event GROUND_HIT occurred at t=203.98 seconds
# Event SIMULATION_END occurred at t=203.98 seconds
203.9797478,0,7.8312206,1218.4980835,-865.6907402,47.1749915,18.0047317
